feature	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	T33	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52	T53	T54	T55	T56	T57	T58	T59	T60	T61	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76	T77	T78	T79	T80	T81	T82	T83	T84	T85	T86	T87	T88	T89	T90	T92	T93	T94	T95	T96	T97	T98	T99	T100
S63	0.000512883354811957	0.000114974211734268	0.00346294962039893	0.00793454207905523	5.89222063127571e-06	5.18351178916124e-05	0.0593489931314792	0.00417606276180969	0.07257371828448	0.0176530437381602	0.0659603761326903	0.0774517071903452	0.0737502299376894	0.000236116812122595	2.66073870458977e-06	0.00342416252690248	2.67349113978364e-05	0.0608089922461535	0.023956786102367	0	0.0150318452448447	3.42830786343695e-05	0.0501853710096102	0	0.0226264810416737	0.00862229593165373	0.00496518776299172	0.00250610200078852	0.00965132652218565	1.72108438939451e-05	0	0.0498112291831699	0.000124877458497319	0.000986962766780907	0.0129023384197823	0.00267243064006774	0.0797150621372002	0	0.00227799799243596	5.96195217323133e-05	0	0	0.0122099977188363	0	0	0.000799101014984997	0	0.0204676703956245	0	0.00175594072680564	0.000410562080460036	0	0.0527288641193896	0.00372630227689653	0	0	0.00800775933824739	0	0	0.0100151171079016	0.00366715419650582	0.00780328847790825	0	0	0.0006119305059104	0.0667726524856432	1.73584544847284e-05	0	0.00340372425952029	0	0.00265318766078837	1.4582206207058e-05	0	0	0.000601595776562254	0.000276838185622135	0.000712679790855984	0	0	0.00017428129894667	0	0	0.000119611371504178	0	0	0.00104998423429282	0.0407884382749563	0.0024784972102598	0.00171898859139495	8.26265454760505e-06	0.00135858215584409	0.000132433788244778	0	0.00388727204361528	0	0	0	0	0.000483159233057677
S64	0.000712301924500409	0.000556546702667073	1.41087879879342e-05	0	2.50513128480942e-05	5.88599487212689e-05	0.0002820376393385	0	0.0289729786233483	3.65244247686685e-05	0.0193518809625374	0.0657466900462658	0.0283097141002595	0.0236817780329755	0	0.0424501202015618	0.117678284284768	0.00010535818423314	0.000736827260764685	0	0.00114026281707448	0.000264836572054995	0	0.000110626625689147	0.0980543865985445	0.00104077581017321	0.0282271497231794	0.0482954093515635	0.0207722619579679	0.00039182706233742	0	5.27828449945424e-05	0	0.0209961266304505	0	0	2.07159331630013e-05	0	0.00176654004508793	0.00529670869070203	0	0	5.25599604249269e-05	0.000115234874781297	9.57850548085074e-05	0	0	0.0455823355706334	0	0.000342540974051104	0.00115654962060996	0.0101427564325255	0	0.0250177189466424	0	0	0.000414252719424715	0	0.0143601470362533	0	0.00603764680792583	0.0334779147344227	5.69848159435924e-06	0	1.25736038701696e-05	0.0230616414536102	0	0	0.009318790833466	0	0	0.000664322243798793	0	0	0.000332340122636123	0	9.09528299733968e-05	0	2.28286974004151e-05	0.000175061306196918	0	5.80426753610987e-06	4.86753237823643e-06	0	0	1.58737993507518e-06	0	0.0199825477607825	0.00291162108621822	7.64795409415812e-06	0	1.22498127608896e-05	0	0.00344605775276545	0	0	0	0	0.0019501418382808
S65	0.0127637608467637	5.00919001647744e-05	0.0835511107909352	0.00491074083427041	0.0879414617650791	0.0776489393745702	0.0174697686790926	1.9488532534592e-05	0.140266347345229	0	0.000642981169074833	0.000103055969401973	0.066808014321503	0.000118193596342108	0	0.000362114581290353	0.00599531068308327	0.000536370200456693	0.00445766850338535	0.0114879410216124	0	0	0	0	0.0134024224737411	1.5832385828786e-05	0.0540756479555033	0.168198132448295	0.00908996269521358	0	0	0.00512658443275707	0.000302194448275785	0.00841129685696975	0	0	3.12173200539669e-05	0	0.0159417463427607	0.00421895470090941	0.00425166475213951	0	0.00119047364851534	0	0.000112722808133459	0.00165991181436983	0	0.0187137843698081	0	0.000400783976849411	0	0	0.00582804533996983	0.0103013518359453	0	0	0.0108109439911307	0	0.0099454280542057	0.00782132677639839	0.00246274273624344	0.0169549489169463	0	0	0.00133443320347593	0	0	0	0.0015721787367891	7.60736048981795e-05	0	0.000436640526265328	0	0	0.00295261431492467	0.000195744399311659	0.000218927581342656	2.56011684054433e-05	0.00906773752822353	0	0	0	0	0	0	0.00127949859585837	0	0.00152445291216818	0.00665027656066635	0	0	0	0	0.00205636539304875	0.000214540085156417	1.7032930857213e-05	0	0.00132815653161468	0.0043356305173574
S66	0.00372615450103778	0.172303959116409	0.113644901035541	0.0362406568265876	0	0.00452032810376313	0.0361187560105921	0	0.041370063214159	0	0.0179440811992955	6.20381875918449e-06	0.000354421477469667	0.00115950755844144	0	0.0125336317046173	0.0118043748399409	0	0.0123412847935946	0.000119928071256781	0.00402703542317061	0.0406560387279554	0	0	0.0487694098879792	0.0332351777430719	0.00143908176054457	0.00540759116249436	0.00565262137796765	0.0104445801849397	0	3.95581032366729e-05	0	0	0.00396361486125607	0	0.00695864173127965	0	0.00837136602307081	0.0011484656674122	0.0465128189560802	0.000186959306824646	0.0065530657383905	0	0	0	0	2.28726900830153e-05	0.0383689657725568	0.00139521963041142	0.000152178427679696	0	0.0150746236901509	0.00166455924895623	0	0	0.0188160118315333	0	0.0398000609750832	0.00970420321405043	0.00109041768331563	0.00990908646371791	0	0.000172433605183646	0.00350062632859844	2.03943373443819e-05	0	0.00226507281971947	0.00171511215287564	0	0	0.00147356678893051	1.47123293675621e-05	0.00100209538308101	0.00335789496290044	0	0.00283261413771556	0.000620103254743467	0.0292125283137972	0.000212598835986618	0	4.84883878111382e-06	0.000222140939965654	0	0	0.0192123763070509	0	0	0.000105913909467956	0.0226185809437437	0	0.00123718936989973	0	0.00403003662510373	0	0.00378567882144698	0	4.64708394896046e-05	0.00840848743040139
S67	0.00651741336669105	0	0.141744051733838	0	0	4.53334941304907e-05	0.000120567776520185	0.0425222860257521	0.020549397345233	0.00020626141161288	0.0322097315177083	0.0967711549820857	0.00740343995383054	0.0291429846330035	8.56873296348057e-05	0.0256295952738406	0.00595887114515542	0	6.74087949993268e-05	0.0122323381616262	0.0181793787763415	0.00217273725312434	0	0.00127349603230618	0.205029424879774	0.00142011348787746	0.00750246857229906	1.17886292797558e-05	0.0113630771119853	0.0152734371559883	0	2.06867671971124e-05	0	0.0109355169875994	0.0034946289594428	0	0	0	2.46889625456198e-05	0.00231149277343559	0	0	0	0.0107982280783206	0	0.00241313904746546	0	0.00920360744706709	0	0.0026461996185238	0.00171182253431726	0.0114008514231361	2.65150929451818e-05	0.00952743915630036	0	0	0.000390467725315846	0.0991815699707024	6.39588020076639e-05	0	0.00126853741650932	1.18373896207138e-05	0	0	0.000295551097943634	0	1.01490715614315e-05	0	0.00548283548686154	0	0	0.00368839011800322	0	0	0	0	0	0	0	0.00246083859652965	0.000185379176835171	0.00174611124796366	0	0	0	0.0102140947208099	0	0.00818364717013299	0.00451898585151469	0	0.00145049341529737	0.000382868567271437	0	0.00507742839355863	0	0.000764819307860168	0	0	0.0193409265957778
S68	0.0204189370606464	8.96433535221952e-05	4.5063744667172e-06	0.0534017148902639	0.0709466503971229	0.0253890090993375	0.0279868689032745	0	0.0774575849997831	0.0740678713274957	0.0174444267541663	0	0.0551039446747225	0.00018492431750211	0	1.06764804812244e-05	0.00254858832504029	0	4.39630129301385e-05	0	0	0.00362579568838964	0	0.0294816385301003	0.0310763496737833	0.0295379787103607	0.000639534440457514	0	0	1.1059904738331e-05	0.00946418016908248	0.0101645433467821	0	9.06775970995603e-06	0.017712245911883	0	1.16469400828012e-05	0	0.0201528189083142	0.0312876449842418	0	0	0.113948735550576	0	0	0	0	0	0.0488843903651379	9.87750947073732e-05	8.90923128734554e-05	0	0.0178036277451331	0.000536125173421076	0	0	0.0154812346563208	0.000134439263850462	0	0.0252520649004341	0	0	0	0	0.0142249559296415	2.00868732345908e-05	1.58335666187504e-05	0	0	0	0	0.00113633420965799	0	0	0.00561171245599629	0.00311617858564236	0.0166322488893971	0	0.00387025760980031	0	0	0	0.00546743029794163	0	0.0026015360917859	0.0147608508683456	0	0.00941555351041251	0.00202932390501669	0	0	0.000111388138864877	0	0.0048428158978546	0.000339464844306057	0.0323541767431724	0	0	0.000844783359717181
S69	0	0.08007503018665	4.75907888903273e-05	0	0.0513697675590333	0.121313978264044	0.196950204173647	0	0.106749869782325	0.000524494128801007	0.000181396285190474	0.00934249039938907	0.106514024077275	0	4.05999359773488e-05	0	0.00748622103956357	0.000222441756972995	0.00814967626274304	0.000314948552549282	0.0795176925879097	0.00480715428075049	0	0	0.0079803574056233	0.000702367211068455	0.0162291853139917	0.000992768835322858	0.0151303929421849	0.0238931348244433	0	0.000408479781237143	0	0	9.98780653202234e-05	0	0	0	0.00127589720602054	0.000308215648275226	0.00080371838415393	0	0.000862157534157408	0	0	0.000213885642909064	0	0.00208637996440795	0.00129512073940432	0.000340461624389787	0	0	0.0129163098865612	3.17015196305768e-05	0	0	0.00880905628379055	0	0	0.00195556305660793	0.00732910297295376	0.0415634614509298	0	0	0.0103680571806158	0	0.00122602420154509	0	0.00383806492745344	0	0	0	0	0.000774923566004549	0.00061521012783745	0	7.77795249457804e-06	0	0.00028451686293246	0.000454039490962944	0	0.00302310166190442	0	0	0	0.00899566251349252	0	0	0.0128429749453778	0	0.000279490056026256	6.3713248451953e-05	0	0.00339674588954462	0.00167136395639947	0	0	0.000503636507897107	0.000291848150115707
S70	0.00286066028707794	1.47671006395856e-05	0.000574362635848061	0.0181170713030031	0.222205544547048	0.079156510057856	0.105175863800373	0	0.036592393698983	0.0308521312222652	4.03165917925825e-05	5.62756960365232e-05	1.76009905501828e-05	0.000394284984422377	2.63384249503319e-05	0.000372883616358338	0.0352084690261252	0	2.59579100953237e-05	5.38342639134166e-05	0	3.14952877890809e-05	0	0.0332929319238981	0.0193204755852606	4.45296098567603e-06	0	3.07266246869105e-05	0.0274535984625865	0.0440832487560078	0	0.00692646546809875	0.000951246389945346	0	0.0090052516769448	0	2.12678426698639e-05	0	0	0.0152043191475251	0.00782739744975546	0	0.0106017012541487	0	0	0.00102386334793445	0	0.0181983688984192	0.000947614175355361	0.00987186372575495	0	0	0.014330578902846	0.00188187236293687	0	0	0.00364806627646691	0.000906179817795919	0	0.0100472141473627	0.00586406231631481	0	0	0	0.000692478865594534	4.45993967234065e-06	0	0.000315694044220316	0	0	0	0.00821667659376834	0	0.000106149767779914	0	0	0.00662232861712848	0	0	0.00727321772636748	4.20194272035047e-05	0	0.000894957619573351	0	0	0.00749779881856086	0	0.00143785444808577	0.00165697708419179	0	0	0.00274289930050923	0	0	0.00277774153511673	0.00369321759967055	0	0	0.000307869436823141
S71	0.0839735490082301	8.95976525743934e-05	0.0767280585479627	0	0.0250005247622593	0.022767334388648	0.0360966548931844	0	0.163397096302142	5.92694119616033e-05	0.00353720178478249	0	0.00392126716919502	0	0.2877595386594	1.28770007642434e-05	0.015040409686831	0	0.00665586335853749	0.0168543569162516	0.00654622895985931	0.000811093708552655	0	2.0517692725544e-05	0.00764699213505589	0.000578496194104519	0.0147266115304238	0.0129508126881254	0.00299997839880114	0.00672235422135692	0.000863718811256444	0.0208658532445766	0	0.00876849875853947	0.0132411067592216	0.00106924456988207	0.0193018181561061	0	0.00199910819611363	0.000869347247829803	0.00815860288594067	0	0.00701413636926524	0	0	0	0	0.00790586920728695	0.00147221457022817	0	0	0.00101761829862538	0.000119296434770935	1.89318388560058e-05	0	0.00461581563640079	0.0034024566803109	0	0	0.00261776218564523	0.00167827970753308	0.0124181638645731	0	0.0136470279027238	0.00118053426344737	0	0	0.000267121461036275	0.00272326176041474	0	0	0	0	0	0.000282990905560663	0	0.000111726211095384	0.00238832546023339	0.00161771776746722	0	0	0.002520534008798	0.000309023833035766	0.000201663447722558	0	0.00202219757687784	0	0.00153192549573253	0.000931651414521272	0	0	0	0	0.00148455105415226	0.00167568189942491	4.04565831510604e-05	0	0.00720319949774851	0.000187021029188089
S72	0	0.240518778397369	3.99366080885316e-05	0	0	0.0531789510913693	0.0610964639637801	0	0.225410700021359	0.0100733552696345	0.0104716034452225	0.0161688782716522	1.96246950825371e-05	0.000421442415506278	0	0.00248838328666386	0.000858459630934618	1.56677730746875e-05	0.0121758183773122	0	0.0212630865102085	0.0046142276704745	0	0	0.0165702534893156	7.89176787624752e-05	0.000390096983845422	0.00126031233618158	0.012646603481426	0.0148086441441874	0	0.0445344391946922	0	0.00937163523176864	0.0189792499282936	0	0.0122597950496667	0	0.00216175352285161	0.012467862592413	0.0254321295271839	0	0.0153997806420092	0	0	0	0	1.55976596299491e-05	0	0.00209462157119736	0.000133775437948163	0	0	0.000139870374053881	0	0	0.0187383915471353	0.0123943835258465	0.0260598777893519	0.024774465398802	0.00135388924422134	1.63085101772538e-06	0	0	0	0	0	0	0.0041601702578289	0	0	0.000762289742259943	0	0	0.000465799895159047	0	6.45443003527899e-05	0	0.00659071115401071	0.00093529143317708	4.05983708898534e-05	0.00969185106574878	4.41069171463771e-05	0.00237424124991147	0	0.00608951551102862	0	0.00213325605839129	0.00223470838760679	0	0.00411678430824686	0.000141300768841297	0	0.0011103876176393	0	0.000146924932285019	0	1.33465203247768e-05	0.00704881687961755
S73	0.000421919619787013	0.00146170391364526	0.117442551939798	0	0.0120127809176685	0.00921031300191721	0.0139993875421615	0.000333301484853364	0.0962451962923778	0.00044651572423084	0.00701511199924529	0.000120517159532301	0.367640145002463	0	0	0.00115843528891409	0.00384880100001648	6.82311162112698e-06	0.025007264240772	0	7.14043358704936e-06	0.000351008709970172	0	0	0.00433442185682423	0.0171816573789053	0.0031050112896414	3.20967123493646e-05	0.0407268091341267	0.0220177566809611	0	0.0203597407095809	0	0.00614139293470452	0.00129583655087113	0	9.51282959006865e-05	0	0.000552246635178897	0.000286646791069607	9.23527273935189e-05	0	0.00191760919645518	0.088345092571924	0	6.62084539091294e-05	0	0.0025039996950784	0	0.000331164247924227	0	0	0.000791091013332408	0.00109417726114456	0	0	0.00474006568135999	4.90252561590315e-05	0.000136916381940978	0.00295718296857788	0.0155500012634988	0.0166400807440041	0	0	0.00432395619087305	0.0001084526488266	0.00259787941752821	0	0.00408772379526684	0	0	0.000756540608297304	0	0	3.03002221243001e-05	0	0.000162413184043304	0.0107007152016047	0.000113879750271161	9.6603189342071e-05	0	0.0183783495929313	0.000110986390735157	0.0131903918026142	0	0.00166739356632166	0	0.00255529967448006	0.00586557811691569	0.00110002204216363	0.00787718012180523	0.00014020697497143	0	0.00270612939263709	0.000277462759539078	0	0	0	5.41657601374186e-05
S74	0.0666452505576833	6.89318972518864e-05	0.0243539461375688	0.00599974249037598	0.000690881999889253	0.0189718212604579	0.0075486599892863	0.00096678219833432	0.0748433668041601	8.75801287227797e-05	0.00311328299493245	0.0121779755809844	0.00340909347169268	0.00194113010315638	0	0.00234765161592471	0.000513216723777115	0	0.014886563644541	0.193895307979242	0.0314006277664105	0.000203275506611962	0	0	0.0314711840809668	0.00694981477428223	0.141208829087359	0.000160585588534445	0.0232704062609518	0.0103915887897062	0	0.000168359145033835	3.40405491040018e-05	0.0456133724536753	0.011378607380704	0	0.000422926462050197	0.000299843318041759	3.59932377419585e-05	0.000603218550722	0.0386214929490126	0	0.0113851421714026	0	0	0.00305653316580773	0	2.01392837992891e-05	0	0.00386625080556795	0.000599339896613479	0.0140078683426464	0.000173427653439493	0.00176631188094919	0	0	0.0387589679329864	0.000175276792219016	0.0027529696969652	0.0108189723233151	0.00923064567101371	6.4240624329048e-05	0	0	0.000373937743667545	1.00709588317585e-05	0	0.00197733743060546	0.00793545208008762	0.0127309338739338	0	0.00669652243082333	0	0.00401467913281521	0.0026998012476836	0	0.000818578955410273	0	0.00115712486866571	0.00191690368080064	0.000433027971823268	0.000106038685604078	0.00204637036505052	9.00628083894093e-06	0	0.00466776246976526	0	0.00799761535443918	0.00111871670456779	0	0	0.000100194523310469	0	0.00787143915886254	5.33693361863735e-05	0	0	0	0.00390522180809232
S75	0.00046005560682074	6.22028113103321e-05	0.000202902319288365	0.0336061652481549	0.000104116595930596	0.123573616906671	0.0368752731794433	0.0232484131926903	0.00326609525731094	0.0443131032178926	0.00549608684784538	0.172784581082222	3.07569274489067e-05	0.000185695860756548	4.88564550856564e-05	0.0139446325733894	0.0344144124982666	9.52454053462523e-06	5.06303393650549e-05	0	0	0.040875827736678	0	0.0547537663844768	0.0154246024541146	0.104180271467094	0.00186393161584741	5.11905358476292e-05	3.96926850958783e-05	8.06309562350185e-06	0	2.77119171306599e-06	0	3.97775803781116e-05	0.0310367029705583	0.00277023605164746	0.000162269789326257	0	1.01871121623966e-05	6.69859173091469e-06	1.4390283160151e-05	0.000307196106250271	0.0434932500623192	0	0	0	0	9.11828567063174e-06	0.0192457932323139	0.0335416767721231	0.000553953791419356	6.79604585548839e-05	0.0273364910219319	0.000951335821505021	0	0	0.0139177885776324	0	0	0.00537874452091427	0.00492895756260168	0	0	0	0.00250220458358201	2.33851317484207e-05	0.00895497558505796	0	0	0	0	0.00304670317518765	0	0	1.50524297640362e-05	0.00199276198604108	0.00203288097361652	0	0.011720014972141	0.000785543180152236	6.63854549702832e-05	0	9.95444467856548e-05	0	0	0.0174541360239886	0	0	0.00220699950497809	0.000191877557493303	0	0.00662196242845252	0	0	0	0.00245773994578243	0	0	0.00458165376527676
S76	3.32833853999111e-05	0.000156606616252797	9.00249231783366e-06	0.023928218072434	0.0478691987396459	0.065295244143031	0.0159624020891538	0.000872474580665263	0.0230144863882526	0.00184142535076391	0.0196478233208116	0.0541721065073293	0.000634835870139514	3.88217606924633e-06	5.48095363233794e-05	2.08437243888588e-05	1.61145859466758e-06	0.374216151513559	0.0090251768463638	1.39592472928472e-05	0.00360529471956153	0.00511081293622568	0	0	0.014452401767694	0.000598613431755792	0.00135948401937354	0.00639765649214421	0.0101108420237012	0.0188343968132033	0	0.00228379224934261	0.000646397287788563	0.000848107553513904	0.00483843637001932	0	0.0492314997513254	0	0.00217528443443438	0.0101494661287211	0.0136322272263516	0	0.00430116332280957	0	0	0.000116343957575812	0.000393699343565103	0.00408833039743042	0	0.000302175389323112	0	0	0.000162677406140027	0.00309931282061174	0	0	0.0038158058481972	6.0358233592877e-06	0.0305760931235373	0.00607897902700924	0.00117138323018454	0.00995247514800432	0	0.016244077118719	6.16732329179585e-05	0.0391954614623668	7.45918554415319e-06	0	0.00874133324365494	0	0	0	0	0	0.00127420104217979	0	0.00206530603941836	0	0.00668622344294319	9.16218110194184e-05	0	0.0121168527594332	0.000684078856441627	0.0171313340233007	0	0.0056927249295941	0	0.00149744407207923	0.00108983412944042	0	0.000243492148562277	1.71618956204458e-05	0	0.000401648050049938	0.00159052199169313	0	0	4.49059042819178e-05	0.000776776669405385
S77	0.00901759875659476	0	0	0.0127971678003962	1.83959956023975e-05	6.8106204295868e-05	0.0939003130284136	0	0.00809318786600528	0	0.0390522265196653	0.0667150819301217	2.69411874999661e-05	0.00713733529949107	0	0.0405972413780749	0.0205596715117124	0.00253960958589251	0.00448488339451317	2.47196013093636e-06	0.0104211507772056	0.012241711168487	0	0.0286041908403421	0.00297175811100852	0.000130344887106577	0.000297041894669975	6.62293717791742e-06	0.000206077075160431	0.0125138346817741	0	0	0	0.00337640432322967	0.000492776788478665	0	1.92756097174306e-05	0	0.012785617114374	0.00116547507192854	0.00462928962018543	0	0.0208421369049513	0.0968206864465164	0.0846301713774813	0.00141171676707685	0	0.0143613312192312	0	0.000383640592759949	0.000151608755549363	0	0.0100912435062486	0.00337673743320151	0	0	0.0164288732010626	0	0	0.0115512684940427	0.00266191764333725	0.0424111592439962	0	0	0.00744813218885155	0.0129787893787758	0	0.00490476206422495	0.0292559360005253	0	0	0	0.00025442833275271	0.000858538153755626	0.0048151285696523	0	0.000466332605421549	0	0	0.0009089106727743	0.000220529924688193	0.00778052638857236	0.000256603589728861	0	0	0.0103646314965581	0	0.00212742168448228	0.000313768321074409	0.014333231916426	0.0195525937514312	0.000188090534742486	0	0.00515725754186311	0	0	0	0	6.47183241018148e-05
S78	0.00852695377943629	0.277791824509459	0.00235620756798843	0.0258843999191168	0	0.0791346096318475	0.0831343057311118	0	0.0214212229769513	0.000983003040086641	0.00448385704038574	0.00623772396599133	0.00796314410838878	0.000456531495885761	0	4.67905405636947e-06	0.000264792503567366	0.01682491140083	0.0035527353156486	0.00224194214337828	0.0116298201644224	0.0004699120571845	0	0	0.0729534408368932	0.00132591428564563	0.000299495624328571	0.00506268156757316	0.00637586519398137	0.00175938061885543	0	0.00377461665383966	0	0.0172918483396399	0.0195641727184614	0	0.0324631653793779	0	0.00288083303065268	0.00511313504095734	0.0290992621679253	0	0.0151093158290502	0.00173627819072893	0.000120860510922616	5.67002987462571e-05	0.000102345298530384	0.00456854674912037	0.00405715821440888	0.000493024020199655	0	0	0.0513108159091023	3.25344431046929e-05	0	0	0.00974907131162902	0	0.0382357398320393	0.0137974846313242	0.00110291895271915	0.0057727046293994	0	0	0.0056604487347844	0.00245911498908817	0.0417832654267089	0.000107162039373269	0.00219647985323765	0	0	0	0	0.000535639050441969	0.000693275643982085	0	0.00077746322521387	0	0.0034725545652271	0.000878991906084985	0	0.00386832239956024	0.000608850227083161	0	0	0.00896884421966338	0	0	0.000175732352789257	0	0.00188699197855059	5.89125662099893e-05	0	0.000204380118059748	0.00649035549307946	0.000634961878101067	4.52197577721906e-05	0	0.00133590000131287
S79	0.000123980694085247	0.122215708127149	0.000339449903441957	0.0306755648587114	0.215767629500754	5.63050856655798e-05	0.0173946655285693	0.0193174223536552	0.00183498623933395	0.0336896922574644	3.65405947846946e-05	4.54354669476174e-05	0	0.000104130390979004	0	5.42107480513931e-05	6.14171851495328e-06	0	0.0201466461152171	0	0.025732903355238	0	0	0.0448120767153889	0.00625316544417095	0	0.113054767418834	1.37681035582568e-05	0	0	0	4.31725518399676e-05	0	0	0.00115501446443457	0	9.24050571724747e-06	0	0	0.000320138918552199	0.0238530146018547	0	0	0	0	0.000111811725072493	0	0.0490101626034861	0.00044879759280253	0.00130065819665082	0.00110790385126778	0	0.000232088598733459	0.00111724126541266	0	0	0.00944160702936472	0	0	0.000688963204907825	0	0	0	0	0.00164887308639156	0	0	0	0	0	0	0.00587901795281234	0	1.38808298678272e-06	0	0	9.35611178071411e-05	0.203917526252031	0	0.000769948203228476	0	0	9.82423206264826e-05	0	0	0.0049570827726581	0	0.00666111995540751	0.00157051758211712	0	0	1.3416146970221e-05	0	0	3.76722751653902e-05	0.00144801549032876	0	0	0.00107039961967048
S80	0.000142631133140705	0.000398836836630337	0.000312917521820566	0.0073160200418149	0.0151708604297315	0.0118418499009796	0.0714084524254856	0.000125892458927434	0.0135357799618023	0.00991015717891283	0.0183417738517888	0.00290971520541641	0.256102649853065	0	0.23617024436229	0	0	9.85841549114106e-06	0.00235211852516785	0.033009501244995	0.00530806123954579	0.00412216881396697	0	0	0.0284259989091177	0.00200485261104649	0.000259100414649223	0.0180039585363427	0.00603068508280718	0.00830026141385909	0.0366839472064217	0.0158199481971989	0	0.00769046274662294	0.00191927861879161	0	0.0171474797081623	0	0.00155576835162513	0.00122147140721481	0	0.000736466719269841	0.0185183421605392	0	0	0	0	3.57589992656229e-05	0	0.00127477468069519	0	0	0.0147442063857902	0	0.000101304738496019	0	0.0076606450207923	0	7.43972337757333e-05	0.0148234925688803	0.000834863606116158	0.0083394899207993	3.23939813682186e-06	0	0.0004510203116778	1.4440819604878e-05	0.0349250543733116	0	0.00224497145276537	0.000991758481370044	0	4.59495531495789e-05	0	0	0.000705142248279876	0	0.00403577989335799	1.7837710025969e-05	2.40821516358394e-05	0.000555338283738475	0	8.69770832398049e-06	0.00793804288569131	0	0.0053087432754341	0.00333626246908269	0	0	0.00200013812458235	0	0	0.000671640739077607	0	0.000169819833877536	0.00142196913744028	0.000480255663749412	0	0.0145328369924098	0.000143833716849233
S81	0.00131281733346363	2.00217830902998e-05	0.00414369492174769	0.00809835386417235	0.000204018675725815	0.0231366513701082	0.0529187034957835	0	0.120532548919318	0	0.0246383339105875	0.000299236600385981	3.31474505899654e-05	3.66555319885618e-05	4.58093639410682e-05	0	0.00265902595417744	0.138183064107845	0.00522375941550455	0.00337306297459313	0.00357086740286067	0.0350852565363058	0	0	0.0149840677742815	0.00848875841363902	0.0301670597100746	0.129737384570033	0.0422431322927545	0.0165076387837577	0	0.013658197574917	0	0.0308324498625627	0.00383484318894147	0	9.59305465198975e-05	0	0.00559339273649959	0.0365498049162812	0.0172550284841068	0	0.00843508892894942	0	0	0.000121830635517143	0	0.000381785884772456	0	0.000202252517250153	2.40029856572821e-06	0.0105718183551397	0.0390078476082688	0.0027252647798471	0	0	0.00938875525289308	0	0	0.00936047597848087	0.00471811435390101	0.00127637022804344	0	0	0.00533962100899259	1.83729940502096e-05	0.0180222476452682	0	0.0121273658431826	0	0	3.19768983626133e-05	0	1.24115155448111e-05	7.34805430387195e-05	0	0.000517641717718118	0	0.0095395004294913	0.000300740917030475	0	0.00375397449649156	0.00143678705995958	0.0256504280231083	0	0.00592251624414698	0	0.00378603803971781	0.00254304700465087	0.00025937721538468	9.91588170661359e-07	0	0	0.00278034226604297	0.00361993251824385	0	0	0	0.000667824336746308
S82	0.112836936191042	0	2.29786219307074e-05	0.0135605374619753	0.0337814334455122	0.0572063174943529	0.0736843906548259	0	0.0950635698332269	0.00657807527154298	0.0124467212853863	2.33616603892431e-05	0.00631833184639831	0	0.148534533959435	3.11984291866882e-05	0.00643727278186745	0	0.0188846779521435	0	0.00904838329943747	0.0006092506481107	0	0	0.010366151268172	0.00672094967912892	0.000388034891448502	0.0241623340072269	0.015822144734634	8.29365040385142e-06	0	0.0333264784875294	0	0.0233583899061655	0.0123329274396785	0	0	0	0.00147194292693139	0.00194709838579409	0.0110010395183577	0	0.00701411427328621	0	0	0.00176206201033037	0	0.00361751249005101	0.000384960935563075	0.0013419776600149	0	0.0062250850832264	0.0192195215053602	4.73092820152607e-05	0	0	0.00942262576065868	0	0.0186737523696069	0.0103781119514885	0.0123064621005735	0.0156436941185694	0.0219948152636347	0.00408260246547171	0.0239006095374669	0.0405442944173452	0.0170048544199824	0	0.0078120990368363	0	0	0.000396123783418089	0.000355318444989939	8.46616356791751e-05	0.00288787112498497	0	0.000258430876707311	0	0.00459298867367965	0.000906384906111559	2.89242253879117e-05	0.000890047886853362	0.00117676795079025	0	0	0.00538100636380398	0	0	0.000393208585521507	0.000277898733049928	0.0017974536035327	0.000591269840278858	0	0.000187382536004609	0.00163992305765537	0.00170410269406126	0	0	5.61072440334069e-05
S83	0	0.000118731359609453	3.60159018790023e-05	0	0	2.4233520490091e-05	3.06618419082479e-05	0	0.00999564104736306	0	5.28671553599528e-05	0	1.38799107275359e-05	0.0422180625424024	0	0.188813845931823	0	0	0.156487883278238	0	0	0	0	0	0.00894016377956327	7.53149964470153e-05	0	1.0502290715763e-05	0	0.1593634029132	0	0	0	0	0	0	4.02987410204773e-06	0	0.12355378329052	0	1.8914849244127e-06	0	0	0	0	0	0	0	0	0.00360794000676331	0	0	0	0.000673921736306119	0	0	0	0	0	0	0	2.36423703737318e-06	0	0	0	0.153549227313648	0	0	0	0	0	0.00453497315626964	0	0	0	0	0	0	0	0.00123808956900266	0	0	0	0	6.46879314339971e-06	0	0	0	0.00101383496947949	0	0	6.26673184139322e-05	0	0.0189953145012225	0	0	0	0	0
